Sampling time,Reactor Temperature,Jacket Temperature,Heater current,Coolant flowrate,,,,,,,,,,,,,
1204.5,56.65032638,41.86385908,10.91464642,4,,,,,,,,,,,,,
1205,56.68141238,42.49878542,10.86484478,4,,,,,,,,,,,,,
1205.5,57.39639023,42.49878542,10.81502152,4,,,,,,,,,,,,,
1206,57.48964821,42.3464031,10.76517788,4,,,,,,,,,,,,,
1206.5,57.45856221,41.88925614,10.71531511,4,,,,,,,,,,,,,
1207,57.64507817,42.52418247,10.66543446,4,,,,,,,,,,,,,
1207.5,57.45856221,42.62577069,10.61553717,4,,,,,,,,,,,,,
1208,57.48964821,42.75275595,10.5656245,4,,,,,,,,,,,,,
1208.5,57.24096026,42.04163846,10.51569768,4,,,,,,,,,,,,,
1209,57.39639023,42.65116774,10.46575798,4,,,,,,,,,,,,,
1209.5,56.68141238,42.27021194,10.41580662,4,,,,,,,,,,,,,
1210,57.36530423,43.18450586,10.36584488,4,,,,,,,,,,,,,
1210.5,57.64507817,42.52418247,10.31587398,4,,,,,,,,,,,,,
1211,57.64507817,42.65116774,10.26589519,4,,,,,,,,,,,,,
1211.5,57.48964821,42.98132944,10.21590976,4,,,,,,,,,,,,,
1212,57.48964821,42.52418247,10.16591892,4,,,,,,,,,,,,,
1212.5,57.24096026,41.6352856,10.11592394,4,,,,,,,,,,,,,
1213,57.45856221,42.75275595,10.06592606,4,,,,,,,,,,,,,
1213.5,58.79525993,43.0575206,10.01592653,4,,,,,,,,,,,,,
1214,57.5207342,42.62577069,9.965926602,4,,,,,,,,,,,,,
1214.5,56.65032638,42.0162414,9.915927526,4,,,,,,,,,,,,,
1215,58.23571205,43.33688818,9.865930553,4,,,,,,,,,,,,,
1215.5,57.61399218,42.70196185,9.815936931,4,,,,,,,,,,,,,
1216,57.45856221,42.65116774,9.76594791,4,,,,,,,,,,,,,
1216.5,57.61399218,42.39719721,9.715964741,4,,,,,,,,,,,,,
1217,57.92485211,43.18450586,9.665988673,4,,,,,,,,,,,,,
1217.5,58.0181101,42.75275595,9.616020955,4,,,,,,,,,,,,,
1218,57.45856221,42.75275595,9.566062836,4,,,,,,,,,,,,,
1218.5,57.61399218,42.52418247,9.516115566,4,,,,,,,,,,,,,
1219,57.61399218,42.70196185,9.466180393,4,,,,,,,,,,,,,
1219.5,58.4844,42.62577069,9.416258566,4,,,,,,,,,,,,,
1220,57.36530423,42.0162414,9.366351332,4,,,,,,,,,,,,,
1220.5,56.96118632,41.76227087,9.316459939,4,,,,,,,,,,,,,
1221,57.67616417,42.62577069,9.266585634,4,,,,,,,,,,,,,
1221.5,57.36530423,42.49878542,9.216729665,4,,,,,,,,,,,,,
1222,56.99227231,42.70196185,9.166893278,4,,,,,,,,,,,,,
1222.5,57.39639023,42.0162414,9.117077718,4,,,,,,,,,,,,,
1223,58.0181101,42.82894711,9.067284231,4,,,,,,,,,,,,,
1223.5,58.79525993,42.98132944,9.017514063,4,,,,,,,,,,,,,
1224,57.45856221,41.81306497,8.967768456,4,,,,,,,,,,,,,
1224.5,58.51548599,43.54006461,8.918048655,4,,,,,,,,,,,,,
1225,57.39639023,42.70196185,8.868355902,4,,,,,,,,,,,,,
1225.5,57.64507817,42.87974122,8.818691441,4,,,,,,,,,,,,,
1226,57.64507817,42.82894711,8.769056512,4,,,,,,,,,,,,,
1226.5,57.5207342,42.62577069,8.719452357,4,,,,,,,,,,,,,
1227,58.39114202,42.95593238,8.669880216,4,,,,,,,,,,,,,
1227.5,57.5207342,42.62577069,8.620341327,4,,,,,,,,,,,,,
1228,58.04919609,43.15910881,8.57083693,4,,,,,,,,,,,,,
1228.5,57.83159413,42.75275595,8.521368262,4,,,,,,,,,,,,,
1229,56.74358436,41.53369739,8.47193656,4,,,,,,,,,,,,,
1229.5,58.0181101,42.65116774,8.422543059,4,,,,,,,,,,,,,
1230,57.5207342,42.44799131,8.373188994,4,,,,,,,,,,,,,
1230.5,57.17878827,41.81306497,8.3238756,4,,,,,,,,,,,,,
1231,58.20462606,43.41307935,8.274604108,4,,,,,,,,,,,,,
1231.5,57.83159413,42.70196185,8.225375752,4,,,,,,,,,,,,,
1232,57.95593811,41.99084435,8.176191761,4,,,,,,,,,,,,,
1232.5,57.83159413,42.75275595,8.127053365,4,,,,,,,,,,,,,
1233,57.80050814,42.70196185,8.077961792,4,,,,,,,,,,,,,
1233.5,57.89376612,42.75275595,8.028918271,4,,,,,,,,,,,,,
1234,58.04919609,42.52418247,7.979924026,4,,,,,,,,,,,,,
1234.5,57.89376612,42.87974122,7.930980283,4,,,,,,,,,,,,,
1235,58.51548599,43.76863809,7.882088266,4,,,,,,,,,,,,,
1235.5,59.29263583,43.56546167,7.833249196,4,,,,,,,,,,,,,
1236,58.14245407,42.82894711,7.784464295,4,,,,,,,,,,,,,
1236.5,59.16829185,43.23529997,7.735734782,4,,,,,,,,,,,,,
1237,57.95593811,42.98132944,7.687061876,4,,,,,,,,,,,,,
1237.5,58.23571205,43.79403515,7.638446793,4,,,,,,,,,,,,,
1238,57.39639023,42.62577069,7.589890749,4,,,,,,,,,,,,,
1238.5,58.14245407,42.82894711,7.541394957,4,,,,,,,,,,,,,
1239,58.91960391,43.00672649,7.492960631,4,,,,,,,,,,,,,
1239.5,58.14245407,42.21941783,7.44458898,4,,,,,,,,,,,,,
1240,57.89376612,42.82894711,7.396281214,4,,,,,,,,,,,,,
1240.5,58.23571205,42.65116774,7.348038541,4,,,,,,,,,,,,,
1241,56.77467036,42.3464031,7.299862167,4,,,,,,,,,,,,,
1241.5,58.85743192,43.69244693,7.251753297,4,,,,,,,,,,,,,
1242,57.5207342,42.04163846,7.203713132,4,,,,,,,,,,,,,
1242.5,58.23571205,42.70196185,7.155742875,4,,,,,,,,,,,,,
1243,58.39114202,41.86385908,7.107843723,4,,,,,,,,,,,,,
1243.5,58.57765798,42.95593238,7.060016876,4,,,,,,,,,,,,,
1244,58.20462606,42.37180015,7.012263528,4,,,,,,,,,,,,,
1244.5,58.04919609,42.70196185,6.964584873,4,,,,,,,,,,,,,
1245,58.32897003,42.70196185,6.916982103,4,,,,,,,,,,,,,
1245.5,57.83159413,42.70196185,6.869456409,4,,,,,,,,,,,,,
1246,57.39639023,42.04163846,6.822008978,4,,,,,,,,,,,,,
1246.5,58.79525993,41.88925614,6.774640997,4,,,,,,,,,,,,,
1247,58.08028208,42.85434417,6.727353649,4,,,,,,,,,,,,,
1247.5,58.32897003,43.46387345,6.680148118,4,,,,,,,,,,,,,
1248,58.20462606,43.00672649,6.633025582,4,,,,,,,,,,,,,
1248.5,58.39114202,43.00672649,6.585987221,4,,,,,,,,,,,,,
1249,58.23571205,42.95593238,6.53903421,4,,,,,,,,,,,,,
1249.5,58.29788404,42.87974122,6.492167723,4,,,,,,,,,,,,,
1250,58.23571205,42.52418247,6.445388932,4,,,,,,,,,,,,,
1250.5,58.14245407,42.87974122,6.398699005,4,,,,,,,,,,,,,
1251,58.91960391,43.1083147,6.352099111,4,,,,,,,,,,,,,
1251.5,58.04919609,42.57497658,6.305590415,4,,,,,,,,,,,,,
1252,58.57765798,42.98132944,6.259174078,4,,,,,,,,,,,,,
1252.5,58.23571205,42.87974122,6.212851262,4,,,,,,,,,,,,,
1253,58.73308795,43.56546167,6.166623124,4,,,,,,,,,,,,,
1253.5,58.67091596,42.85434417,6.120490821,4,,,,,,,,,,,,,
1254,58.14245407,43.00672649,6.074455505,4,,,,,,,,,,,,,
1254.5,58.453314,42.98132944,6.028518327,4,,,,,,,,,,,,,
1255,58.85743192,42.37180015,5.982680436,4,,,,,,,,,,,,,
1255.5,58.79525993,42.70196185,5.936942979,4,,,,,,,,,,,,,
1256,57.39639023,42.65116774,5.891307097,4,,,,,,,,,,,,,
1256.5,58.39114202,43.89562336,5.845773932,4,,,,,,,,,,,,,
1257,57.45856221,42.47338837,5.800344623,4,,,,,,,,,,,,,
1257.5,58.36005602,43.59085872,5.755020305,4,,,,,,,,,,,,,
1258,58.88851791,42.95593238,5.709802111,4,,,,,,,,,,,,,
1258.5,58.23571205,41.53369739,5.664691172,4,,,,,,,,,,,,,
1259,58.51548599,43.0575206,5.619688616,4,,,,,,,,,,,,,
1259.5,58.57765798,43.00672649,5.574795567,4,,,,,,,,,,,,,
1260,58.51548599,42.80355006,5.530013148,4,,,,,,,,,,,,,
1260.5,58.51548599,42.82894711,5.485342478,4,,,,,,,,,,,,,
1261,58.57765798,43.51466756,5.440784675,4,,,,,,,,,,,,,
1261.5,59.57240977,43.56546167,5.396340852,4,,,,,,,,,,,,,
1262,59.4169798,43.20990292,5.35201212,4,,,,,,,,,,,,,
1262.5,59.4169798,43.4384764,5.307799587,4,,,,,,,,,,,,,
1263,58.57765798,43.00672649,5.263704359,4,,,,,,,,,,,,,
1263.5,58.32897003,43.00672649,5.219727539,4,,,,,,,,,,,,,
1264,58.51548599,43.00672649,5.175870225,4,,,,,,,,,,,,,
1264.5,58.79525993,43.08291765,5.132133513,4,,,,,,,,,,,,,
1265,57.39639023,42.75275595,5.088518499,4,,,,,,,,,,,,,
1265.5,58.79525993,42.09243256,5.045026271,4,,,,,,,,,,,,,
1266,58.67091596,42.87974122,5.001657917,4,,,,,,,,,,,,,
1266.5,58.51548599,42.62577069,4.958414521,4,,,,,,,,,,,,,
1267,58.57765798,42.98132944,4.915297165,4,,,,,,,,,,,,,
1267.5,58.67091596,42.98132944,4.872306926,4,,,,,,,,,,,,,
1268,59.04394788,43.20990292,4.82944488,4,,,,,,,,,,,,,
1268.5,59.57240977,43.41307935,4.786712096,4,,,,,,,,,,,,,
1269,58.67091596,43.00672649,4.744109645,4,,,,,,,,,,,,,
1269.5,57.80050814,41.88925614,4.701638591,4,,,,,,,,,,,,,
1270,58.57765798,43.00672649,4.659299995,4,,,,,,,,,,,,,
1270.5,58.4844,43.00672649,4.617094917,4,,,,,,,,,,,,,
1271,58.85743192,42.95593238,4.575024411,4,,,,,,,,,,,,,
1271.5,58.73308795,43.00672649,4.533089529,4,,,,,,,,,,,,,
1272,58.57765798,42.70196185,4.49129132,4,,,,,,,,,,,,,
1272.5,58.20462606,41.99084435,4.449630828,4,,,,,,,,,,,,,
1273,58.79525993,43.1083147,4.408109095,4,,,,,,,,,,,,,
1273.5,58.79525993,42.98132944,4.366727159,4,,,,,,,,,,,,,
1274,57.89376612,42.62577069,4.325486055,4,,,,,,,,,,,,,
1274.5,59.57240977,42.98132944,4.284386813,4,,,,,,,,,,,,,
1275,59.4169798,42.98132944,4.243430461,4,,,,,,,,,,,,,
1275.5,58.85743192,42.98132944,4.202618023,4,,,,,,,,,,,,,
1276,59.10611987,43.76863809,4.161950519,4,,,,,,,,,,,,,
1276.5,58.57765798,42.80355006,4.121428966,4,,,,,,,,,,,,,
1277,58.79525993,43.00672649,4.081054377,4,,,,,,,,,,,,,
1277.5,59.4169798,43.0575206,4.040827762,4,,,,,,,,,,,,,
1278,58.73308795,42.80355006,4.000750125,4,,,,,,,,,,,,,
1278.5,60.19412964,43.59085872,3.96082247,4,,,,,,,,,,,,,
1279,59.47915179,43.23529997,3.921045793,4,,,,,,,,,,,,,
1279.5,57.48964821,42.49878542,3.881421091,4,,,,,,,,,,,,,
1280,58.79525993,43.00672649,3.841949352,4,,,,,,,,,,,,,
1280.5,58.88851791,43.1083147,3.802631564,4,,,,,,,,,,,,,
1281,58.57765798,43.00672649,3.76346871,4,,,,,,,,,,,,,
1281.5,57.36530423,42.21941783,3.724461769,4,,,,,,,,,,,,,
1282,58.79525993,43.0575206,3.685611716,4,,,,,,,,,,,,,
1282.5,58.67091596,43.23529997,3.646919523,4,,,,,,,,,,,,,
1283,58.76417394,42.37180015,3.608386156,4,,,,,,,,,,,,,
1283.5,58.51548599,43.00672649,3.570012579,4,,,,,,,,,,,,,
1284,58.76417394,43.1083147,3.531799752,4,,,,,,,,,,,,,
1284.5,57.89376612,42.95593238,3.493748629,4,,,,,,,,,,,,,
1285,59.29263583,43.92102042,3.455860163,4,,,,,,,,,,,,,
1285.5,58.57765798,42.52418247,3.418135299,4,,,,,,,,,,,,,
1286,59.23046384,43.51466756,3.380574982,4,,,,,,,,,,,,,
1286.5,58.91960391,43.0575206,3.34318015,4,,,,,,,,,,,,,
1287,59.01286189,43.23529997,3.305951738,4,,,,,,,,,,,,,
1287.5,58.76417394,43.08291765,3.268890677,4,,,,,,,,,,,,,
1288,58.79525993,42.95593238,3.231997893,4,,,,,,,,,,,,,
1288.5,58.88851791,43.00672649,3.195274309,4,,,,,,,,,,,,,
1289,58.85743192,42.95593238,3.158720843,4,,,,,,,,,,,,,
1289.5,58.76417394,43.33688818,3.122338408,4,,,,,,,,,,,,,
1290,58.79525993,43.0575206,3.086127915,4,,,,,,,,,,,,,
1290.5,58.88851791,43.0575206,3.050090268,4,,,,,,,,,,,,,
1291,59.10611987,43.00672649,3.014226368,4,,,,,,,,,,,,,
1291.5,59.04394788,43.00672649,2.978537113,4,,,,,,,,,,,,,
1292,59.35480782,43.18450586,2.943023393,4,,,,,,,,,,,,,
1292.5,58.85743192,43.00672649,2.907686098,4,,,,,,,,,,,,,
1293,59.04394788,43.00672649,2.87252611,4,,,,,,,,,,,,,
1293.5,58.91960391,43.41307935,2.837544309,4,,,,,,,,,,,,,
1294,58.79525993,43.15910881,2.802741568,4,,,,,,,,,,,,,
1294.5,58.79525993,43.00672649,2.768118759,4,,,,,,,,,,,,,
1295,58.79525993,42.98132944,2.733676747,4,,,,,,,,,,,,,
1295.5,58.88851791,43.00672649,2.699416392,4,,,,,,,,,,,,,
1296,59.29263583,43.59085872,2.665338551,4,,,,,,,,,,,,,
1296.5,57.67616417,42.39719721,2.631444076,4,,,,,,,,,,,,,
1297,58.23571205,42.75275595,2.597733815,4,,,,,,,,,,,,,
1297.5,59.04394788,43.08291765,2.564208611,4,,,,,,,,,,,,,
1298,59.04394788,43.20990292,2.5308693,4,,,,,,,,,,,,,
1298.5,59.10611987,43.00672649,2.497716718,4,,,,,,,,,,,,,
1299,59.23046384,43.23529997,2.464751692,4,,,,,,,,,,,,,
1299.5,59.75892573,43.36228524,2.431975047,4,,,,,,,,,,,,,
1300,58.23571205,42.27021194,2.399387602,4,,,,,,,,,,,,,
1300.5,58.79525993,43.15910881,2.366990172,4,,,,,,,,,,,,,
1301,59.79001172,43.69244693,2.334783567,4,,,,,,,,,,,,,
1301.5,59.72783974,43.20990292,2.302768592,4,,,,,,,,,,,,,
1302,59.01286189,43.15910881,2.270946048,4,,,,,,,,,,,,,
1302.5,58.36005602,42.82894711,2.239316729,4,,,,,,,,,,,,,
1303,59.63458176,43.18450586,2.207881427,4,,,,,,,,,,,,,
1303.5,58.79525993,43.18450586,2.176640928,4,,,,,,,,,,,,,
1304,58.51548599,43.51466756,2.145596012,4,,,,,,,,,,,,,
1304.5,58.04919609,42.98132944,2.114747456,4,,,,,,,,,,,,,
1305,58.91960391,43.66704988,2.08409603,4,,,,,,,,,,,,,
1305.5,58.85743192,43.1083147,2.053642502,4,,,,,,,,,,,,,
1306,58.85743192,42.62577069,2.023387633,4,,,,,,,,,,,,,
1306.5,59.57240977,43.51466756,1.993332178,4,,,,,,,,,,,,,
1307,59.10611987,43.23529997,1.96347689,4,,,,,,,,,,,,,
1307.5,59.29263583,43.08291765,1.933822514,4,,,,,,,,,,,,,
1308,59.04394788,43.33688818,1.904369792,4,,,,,,,,,,,,,
1308.5,59.04394788,43.20990292,1.875119461,4,,,,,,,,,,,,,
1309,59.04394788,43.15910881,1.846072251,4,,,,,,,,,,,,,
1309.5,58.73308795,42.82894711,1.817228889,4,,,,,,,,,,,,,
1310,59.04394788,43.20990292,1.788590096,4,,,,,,,,,,,,,
1310.5,59.4480658,43.18450586,1.760156588,4,,,,,,,,,,,,,
1311,59.29263583,43.23529997,1.731929075,4,,,,,,,,,,,,,
1311.5,59.23046384,43.1083147,1.703908264,4,,,,,,,,,,,,,
1312,59.4480658,43.33688818,1.676094854,4,,,,,,,,,,,,,
1312.5,59.10611987,43.54006461,1.648489542,4,,,,,,,,,,,,,
1313,58.79525993,43.97181452,1.621093017,4,,,,,,,,,,,,,
1313.5,58.73308795,42.80355006,1.593905964,4,,,,,,,,,,,,,
1314,59.4169798,42.3464031,1.566929064,4,,,,,,,,,,,,,
1314.5,60.19412964,43.59085872,1.540162989,4,,,,,,,,,,,,,
1315,59.10611987,43.36228524,1.51360841,4,,,,,,,,,,,,,
1315.5,60.13195765,43.54006461,1.487265991,4,,,,,,,,,,,,,
1316,58.32897003,42.27021194,1.461136389,4,,,,,,,,,,,,,
1316.5,59.4480658,43.18450586,1.435220258,4,,,,,,,,,,,,,
1317,59.01286189,43.20990292,1.409518247,4,,,,,,,,,,,,,
1317.5,59.29263583,43.0575206,1.384030997,4,,,,,,,,,,,,,
1318,59.19937785,43.0575206,1.358759146,4,,,,,,,,,,,,,
1318.5,59.04394788,43.23529997,1.333703325,4,,,,,,,,,,,,,
1319,58.32897003,42.57497658,1.308864162,4,,,,,,,,,,,,,
1319.5,59.23046384,43.18450586,1.284242276,4,,,,,,,,,,,,,
1320,59.4480658,43.31149113,1.259838284,4,,,,,,,,,,,,,
1320.5,58.88851791,43.1083147,1.235652795,4,,,,,,,,,,,,,
1321,58.29788404,43.00672649,1.211686415,4,,,,,,,,,,,,,
1321.5,58.79525993,43.00672649,1.187939742,4,,,,,,,,,,,,,
1322,58.60874397,43.36228524,1.16441337,4,,,,,,,,,,,,,
1322.5,59.04394788,43.23529997,1.141107887,4,,,,,,,,,,,,,
1323,59.4480658,43.33688818,1.118023876,4,,,,,,,,,,,,,
1323.5,59.4169798,43.41307935,1.095161914,4,,,,,,,,,,,,,
1324,59.10611987,42.98132944,1.072522573,4,,,,,,,,,,,,,
1324.5,59.47915179,43.18450586,1.050106418,4,,,,,,,,,,,,,
1325,58.79525993,43.00672649,1.02791401,4,,,,,,,,,,,,,
1325.5,58.76417394,42.95593238,1.005945903,4,,,,,,,,,,,,,
1326,58.76417394,43.66704988,0.984202648,4,,,,,,,,,,,,,
1326.5,59.19937785,43.31149113,0.962684786,4,,,,,,,,,,,,,
1327,59.35480782,43.76863809,0.941392858,4,,,,,,,,,,,,,
1327.5,59.32372182,43.54006461,0.920327394,4,,,,,,,,,,,,,
1328,59.35480782,43.00672649,0.899488921,4,,,,,,,,,,,,,
1328.5,60.19412964,42.87974122,0.878877961,4,,,,,,,,,,,,,
1329,59.4169798,43.18450586,0.858495028,4,,,,,,,,,,,,,
1329.5,59.63458176,43.54006461,0.838340633,4,,,,,,,,,,,,,
1330,58.39114202,42.57497658,0.818415278,4,,,,,,,,,,,,,
1330.5,59.29263583,42.39719721,0.798719462,4,,,,,,,,,,,,,
1331,58.39114202,43.00672649,0.779253679,4,,,,,,,,,,,,,
1331.5,59.72783974,44.1495939,0.760018413,4,,,,,,,,,,,,,
1332,60.19412964,43.79403515,0.741014146,4,,,,,,,,,,,,,
1332.5,59.72783974,43.23529997,0.722241354,4,,,,,,,,,,,,,
1333,60.00761368,43.36228524,0.703700505,4,,,,,,,,,,,,,
1333.5,59.23046384,42.80355006,0.685392062,4,,,,,,,,,,,,,
1334,59.19937785,43.46387345,0.667316485,4,,,,,,,,,,,,,
1334.5,58.67091596,42.85434417,0.649474224,4,,,,,,,,,,,,,
1335,59.35480782,43.41307935,0.631865726,4,,,,,,,,,,,,,
1335.5,59.29263583,43.51466756,0.614491431,4,,,,,,,,,,,,,
1336,59.29263583,43.36228524,0.597351773,4,,,,,,,,,,,,,
1336.5,59.4480658,43.54006461,0.580447181,4,,,,,,,,,,,,,
1337,59.35480782,43.00672649,0.563778077,4,,,,,,,,,,,,,
1337.5,58.39114202,42.70196185,0.547344878,4,,,,,,,,,,,,,
1338,58.79525993,42.39719721,0.531147995,4,,,,,,,,,,,,,
1338.5,59.19937785,42.98132944,0.515187833,4,,,,,,,,,,,,,
1339,59.47915179,43.4384764,0.499464791,4,,,,,,,,,,,,,
1339.5,59.4480658,43.18450586,0.483979261,4,,,,,,,,,,,,,
1340,59.16829185,43.56546167,0.468731632,4,,,,,,,,,,,,,
1340.5,60.16304365,44.1495939,0.453722283,4,,,,,,,,,,,,,
1341,59.10611987,42.82894711,0.438951592,4,,,,,,,,,,,,,
1341.5,59.4169798,43.00672649,0.424419926,4,,,,,,,,,,,,,
1342,59.4169798,43.1083147,0.410127648,4,,,,,,,,,,,,,
1342.5,59.4480658,43.08291765,0.396075118,4,,,,,,,,,,,,,
1343,59.29263583,42.87974122,0.382262684,4,,,,,,,,,,,,,
1343.5,59.4480658,43.89562336,0.368690694,4,,,,,,,,,,,,,
1344,60.13195765,43.56546167,0.355359486,4,,,,,,,,,,,,,
1344.5,59.57240977,42.49878542,0.342269394,4,,,,,,,,,,,,,
1345,59.23046384,43.00672649,0.329420744,4,,,,,,,,,,,,,
1345.5,59.47915179,43.92102042,0.316813858,4,,,,,,,,,,,,,
1346,60.00761368,44.1495939,0.304449052,4,,,,,,,,,,,,,
1346.5,58.60874397,43.18450586,0.292326633,4,,,,,,,,,,,,,
1347,58.57765798,42.47338837,0.280446906,4,,,,,,,,,,,,,
1347.5,60.31847361,43.97181452,0.268810168,4,,,,,,,,,,,,,
1348,58.85743192,43.23529997,0.257416708,4,,,,,,,,,,,,,
1348.5,59.4169798,43.41307935,0.246266813,4,,,,,,,,,,,,,
1349,59.47915179,43.56546167,0.23536076,4,,,,,,,,,,,,,
1349.5,60.06978567,43.71784399,6,12,,,,,,,,,,,,,
1350,59.4480658,43.41307935,6,12,,,,,,,,,,,,,
1350.5,59.4480658,43.1083147,6,12,,,,,,,,,,,,,
1351,59.4480658,43.59085872,6,12,,,,,,,,,,,,,
1351.5,60.28738762,43.69244693,6,12,,,,,,,,,,,,,
1352,59.35480782,44.1495939,6,12,,,,,,,,,,,,,
1352.5,59.47915179,43.4384764,6,12,,,,,,,,,,,,,
1353,59.4480658,43.54006461,6,12,,,,,,,,,,,,,
1353.5,59.47915179,43.89562336,6,12,,,,,,,,,,,,,
1354,59.57240977,43.66704988,6,12,,,,,,,,,,,,,
1354.5,59.57240977,43.0575206,6,12,,,,,,,,,,,,,
1355,58.51548599,42.87974122,6,12,,,,,,,,,,,,,
1355.5,60.00761368,43.66704988,6,12,,,,,,,,,,,,,
1356,59.72783974,43.79403515,6,12,,,,,,,,,,,,,
1356.5,59.57240977,43.56546167,6,12,,,,,,,,,,,,,
1357,59.75892573,43.41307935,6,12,,,,,,,,,,,,,
1357.5,59.63458176,43.4384764,6,12,,,,,,,,,,,,,
1358,59.60349576,43.54006461,6,12,,,,,,,,,,,,,
1358.5,59.57240977,43.20990292,6,12,,,,,,,,,,,,,
1359,59.79001172,43.18450586,6,12,,,,,,,,,,,,,
1359.5,59.4480658,42.87974122,6,12,,,,,,,,,,,,,
1360,59.10611987,43.41307935,6,12,,,,,,,,,,,,,
1360.5,59.60349576,43.46387345,6,12,,,,,,,,,,,,,
1361,59.23046384,43.46387345,6,12,,,,,,,,,,,,,
1361.5,59.60349576,43.51466756,6,12,,,,,,,,,,,,,
1362,58.79525993,44.40356443,6,12,,,,,,,,,,,,,
1362.5,60.69150553,44.07340274,6,12,,,,,,,,,,,,,
1363,60.59824755,44.1495939,6,12,,,,,,,,,,,,,
1363.5,59.29263583,43.54006461,6,12,,,,,,,,,,,,,
1364,60.19412964,43.20990292,6,12,,,,,,,,,,,,,
1364.5,59.4480658,42.98132944,6,12,,,,,,,,,,,,,
1365,58.73308795,42.39719721,6,12,,,,,,,,,,,,,
1365.5,58.85743192,43.69244693,6,12,,,,,,,,,,,,,
1366,59.60349576,43.1083147,6,12,,,,,,,,,,,,,
1366.5,58.91960391,43.20990292,6,12,,,,,,,,,,,,,
1367,59.4480658,43.51466756,6,12,,,,,,,,,,,,,
1367.5,59.4480658,43.41307935,6,12,,,,,,,,,,,,,
1368,59.60349576,42.98132944,6,12,,,,,,,,,,,,,
1368.5,59.75892573,44.07340274,6,12,,,,,,,,,,,,,
1369,60.72259153,44.1495939,6,12,,,,,,,,,,,,,
1369.5,59.4480658,43.46387345,6,12,,,,,,,,,,,,,
1370,58.76417394,43.54006461,6,12,,,,,,,,,,,,,
1370.5,59.60349576,43.46387345,6,12,,,,,,,,,,,,,
1371,59.47915179,43.76863809,6,12,,,,,,,,,,,,,
1371.5,59.72783974,43.56546167,6,12,,,,,,,,,,,,,
1372,59.4480658,42.85434417,6,12,,,,,,,,,,,,,
1372.5,59.4480658,43.41307935,6,12,,,,,,,,,,,,,
1373,58.85743192,43.1083147,6,12,,,,,,,,,,,,,
1373.5,59.4480658,43.46387345,6,12,,,,,,,,,,,,,
1374,59.4480658,43.59085872,6,12,,,,,,,,,,,,,
1374.5,59.75892573,43.54006461,6,12,,,,,,,,,,,,,
1375,60.13195765,43.51466756,6,12,,,,,,,,,,,,,
1375.5,58.91960391,43.97181452,6,12,,,,,,,,,,,,,
1376,59.57240977,43.1083147,6,12,,,,,,,,,,,,,
1376.5,59.60349576,43.8194322,6,12,,,,,,,,,,,,,
1377,59.4169798,43.54006461,6,12,,,,,,,,,,,,,
1377.5,59.60349576,43.54006461,6,12,,,,,,,,,,,,,
1378,59.63458176,43.89562336,6,12,,,,,,,,,,,,,
1378.5,60.62933355,44.1495939,6,12,,,,,,,,,,,,,
1379,60.75367752,43.66704988,6,12,,,,,,,,,,,,,
1379.5,60.00761368,43.00672649,6,12,,,,,,,,,,,,,
1380,59.75892573,43.56546167,6,12,,,,,,,,,,,,,
1380.5,59.01286189,43.76863809,6,12,,,,,,,,,,,,,
1381,59.4480658,43.00672649,6,12,,,,,,,,,,,,,
1381.5,60.69150553,43.92102042,6,12,,,,,,,,,,,,,
1382,59.72783974,43.8194322,6,12,,,,,,,,,,,,,
1382.5,59.23046384,43.33688818,6,12,,,,,,,,,,,,,
1383,60.00761368,43.08291765,6,12,,,,,,,,,,,,,
1383.5,60.19412964,42.39719721,6,12,,,,,,,,,,,,,
1384,59.79001172,43.54006461,6,12,,,,,,,,,,,,,
1384.5,60.00761368,43.56546167,6,12,,,,,,,,,,,,,
1385,59.10611987,43.66704988,6,12,,,,,,,,,,,,,
1385.5,59.4169798,43.36228524,6,12,,,,,,,,,,,,,
1386,59.75892573,43.71784399,6,12,,,,,,,,,,,,,
1386.5,59.47915179,43.59085872,6,12,,,,,,,,,,,,,
1387,60.31847361,44.1495939,6,12,,,,,,,,,,,,,
1387.5,59.8832697,43.59085872,6,12,,,,,,,,,,,,,
1388,59.63458176,43.76863809,6,12,,,,,,,,,,,,,
1388.5,59.72783974,43.54006461,6,12,,,,,,,,,,,,,
1389,59.75892573,43.59085872,6,12,,,,,,,,,,,,,
1389.5,59.10611987,43.41307935,6,12,,,,,,,,,,,,,
1390,59.9143557,43.59085872,6,12,,,,,,,,,,,,,
1390.5,60.00761368,43.54006461,6,12,,,,,,,,,,,,,
1391,59.72783974,43.66704988,6,12,,,,,,,,,,,,,
1391.5,59.72783974,43.54006461,6,12,,,,,,,,,,,,,
1392,59.79001172,43.41307935,6,12,,,,,,,,,,,,,
1392.5,59.8832697,43.71784399,6,12,,,,,,,,,,,,,
1393,60.16304365,42.47338837,6,12,,,,,,,,,,,,,
1393.5,59.79001172,43.54006461,6,12,,,,,,,,,,,,,
1394,59.79001172,43.59085872,6,12,,,,,,,,,,,,,
1394.5,59.75892573,43.59085872,6,12,,,,,,,,,,,,,
1395,59.72783974,43.59085872,6,12,,,,,,,,,,,,,
1395.5,60.50498957,44.50515265,6,12,,,,,,,,,,,,,
1396,60.00761368,43.41307935,6,12,,,,,,,,,,,,,
1396.5,60.50498957,43.71784399,6,12,,,,,,,,,,,,,
1397,60.03869967,43.97181452,6,12,,,,,,,,,,,,,
1397.5,58.91960391,43.56546167,6,12,,,,,,,,,,,,,
